STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN,TOBS
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20061222,-9999,58,50,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20061223,-9999,58,37,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20061224,-9999,55,31,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20061225,-9999,58,44,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20061226,-9999,49,37,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20061227,-9999,47,32,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20061228,-9999,54,28,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20061229,-9999,62,28,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20061230,-9999,59,34,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20061231,-9999,62,50,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070101,-9999,55,38,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070102,-9999,50,31,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070103,-9999,53,26,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070104,-9999,58,31,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070105,-9999,70,49,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070106,-9999,63,49,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070107,-9999,67,45,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070108,-9999,56,32,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070109,-9999,44,31,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070110,-9999,44,25,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070111,-9999,50,22,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070112,-9999,57,38,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070113,-9999,69,43,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070114,-9999,71,54,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070115,-9999,69,48,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070116,-9999,48,31,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070117,-9999,37,27,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070118,-9999,39,34,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070119,-9999,45,29,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070120,-9999,44,25,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070121,-9999,40,36,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070122,-9999,46,38,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070123,-9999,38,29,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070124,-9999,47,25,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070125,-9999,41,26,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070126,-9999,46,20,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070127,-9999,57,31,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070128,-9999,47,17,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070129,-9999,35,13,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070130,-9999,46,25,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070131,-9999,36,14,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070201,-9999,37,29,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070202,-9999,37,23,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070203,-9999,40,19,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070204,-9999,38,20,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070205,-9999,29,19,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070206,-9999,48,20,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070207,-9999,51,29,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070208,-9999,40,25,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070209,-9999,34,21,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070210,-9999,39,18,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070211,-9999,47,17,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070212,-9999,55,27,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070213,-9999,60,39,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070214,-9999,51,23,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070215,-9999,35,19,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070216,-9999,34,18,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070217,-9999,36,22,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070218,-9999,38,20,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070219,-9999,57,19,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070220,-9999,61,48,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070221,-9999,70,47,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070222,-9999,63,42,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070223,-9999,52,31,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070224,-9999,59,32,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070225,-9999,65,46,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070226,-9999,53,38,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070227,-9999,62,37,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070228,-9999,67,31,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070301,-9999,65,48,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070302,-9999,58,35,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070303,-9999,59,35,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070304,-9999,40,27,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070305,-9999,58,25,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070306,-9999,58,33,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070307,-9999,69,37,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070308,-9999,68,37,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070309,-9999,72,39,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070310,-9999,69,45,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070311,-9999,67,45,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070312,-9999,71,40,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070313,-9999,78,42,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070314,-9999,79,60,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070315,-9999,71,58,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070316,-9999,59,33,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070317,-9999,48,31,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070318,-9999,49,26,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070319,-9999,68,30,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070320,-9999,68,54,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070321,-9999,76,50,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070322,-9999,76,55,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070323,-9999,78,50,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070324,-9999,81,53,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070325,-9999,85,53,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070326,-9999,83,60,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070327,-9999,81,61,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070328,-9999,79,62,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070329,-9999,77,59,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070330,-9999,74,52,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070331,-9999,79,53,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070401,-9999,71,63,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070402,-9999,78,58,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070403,-9999,80,53,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070404,-9999,62,43,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070405,-9999,53,34,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070406,-9999,50,32,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070407,-9999,42,26,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070408,-9999,49,23,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070409,-9999,54,31,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070410,-9999,61,32,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070411,-9999,69,47,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070412,-9999,64,46,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070413,-9999,59,35,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070414,-9999,58,47,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070415,-9999,57,34,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070416,-9999,64,34,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070417,-9999,71,38,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070418,-9999,72,50,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070419,-9999,66,46,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070420,-9999,69,40,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070421,-9999,75,43,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070422,-9999,80,48,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070423,-9999,80,54,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070424,-9999,76,62,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070425,-9999,82,62,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070426,-9999,75,60,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070427,-9999,69,54,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070428,-9999,71,47,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070429,-9999,80,51,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070430,-9999,85,51,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070501,-9999,87,56,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070502,-9999,85,61,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070503,-9999,82,65,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070504,-9999,82,62,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070505,-9999,68,63,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070506,-9999,81,62,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070507,-9999,75,52,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070508,-9999,80,46,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070509,-9999,84,52,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070510,-9999,87,59,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070511,-9999,89,65,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070512,-9999,81,66,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070513,-9999,82,61,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070514,-9999,81,56,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070515,-9999,83,58,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070516,-9999,75,58,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070517,-9999,72,50,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070518,-9999,66,47,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070519,-9999,74,42,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070520,-9999,80,47,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070521,-9999,84,49,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070522,-9999,88,51,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070523,-9999,86,57,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070524,-9999,85,59,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070525,-9999,86,61,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070526,-9999,89,63,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070527,-9999,88,67,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070528,-9999,89,66,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070529,-9999,90,60,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070530,-9999,89,59,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070531,-9999,89,62,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070601,-9999,88,63,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070602,-9999,80,66,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070603,-9999,81,66,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070604,-9999,85,65,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070605,-9999,85,62,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070606,-9999,86,60,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070607,-9999,93,62,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070608,-9999,89,67,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070609,-9999,87,65,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070610,-9999,89,66,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070611,-9999,81,65,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070612,-9999,88,61,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070613,-9999,89,66,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070614,-9999,88,62,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070615,-9999,87,62,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070616,-9999,89,66,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070617,-9999,93,61,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070618,-9999,92,63,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070619,-9999,90,68,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070620,-9999,87,67,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070621,-9999,88,58,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070622,-9999,90,60,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070623,-9999,92,67,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070624,-9999,95,69,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070625,-9999,88,66,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070626,-9999,89,68,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070627,-9999,92,67,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070628,-9999,93,70,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070629,-9999,91,71,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070630,-9999,91,69,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070701,-9999,90,70,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070702,-9999,87,71,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070703,-9999,85,65,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070704,-9999,89,65,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070705,-9999,91,69,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070706,-9999,91,70,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070707,-9999,89,70,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070708,-9999,94,67,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070709,-9999,96,71,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070710,-9999,88,70,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070711,-9999,83,71,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070712,-9999,84,63,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070713,-9999,80,64,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070714,-9999,87,62,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070715,-9999,88,68,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070716,-9999,89,68,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070717,-9999,90,70,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070718,-9999,86,72,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070719,-9999,90,70,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070720,-9999,86,70,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070721,-9999,85,61,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070722,-9999,87,64,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070723,-9999,84,67,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070724,-9999,81,64,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070725,-9999,82,66,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070726,-9999,86,66,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070727,-9999,85,70,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070728,-9999,83,69,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070729,-9999,87,73,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070730,-9999,87,70,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070731,-9999,91,67,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070801,-9999,90,69,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070802,-9999,92,69,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070803,-9999,91,67,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070804,-9999,92,70,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070805,-9999,91,70,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070806,-9999,92,75,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070807,-9999,94,74,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070808,-9999,96,76,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070809,-9999,96,74,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070810,-9999,96,75,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070811,-9999,94,74,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070812,-9999,97,71,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070813,-9999,94,68,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070814,-9999,96,68,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070815,-9999,99,66,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070816,-9999,101,70,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070817,-9999,97,74,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070818,-9999,96,68,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070819,-9999,97,67,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070820,-9999,97,75,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070821,-9999,97,77,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070822,-9999,99,73,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070823,-9999,102,73,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070824,-9999,100,77,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070825,-9999,95,74,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070826,-9999,93,73,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070827,-9999,96,71,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070828,-9999,94,73,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070829,-9999,94,72,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070830,-9999,79,71,-9999
GHCND:USW00013891,KNOXVILLE MCGHEE TYSON AIRPORT TN US,20070831,-9999,90,70,-9999
